"Date","COUNTY","Site.Name","Mean.Latitude","Mean.Longitdue","month","year","pm2.5","Ozone"
2018-06-17,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,6,2018,35,47
2018-06-17,"Swain","Bryson City",35.434767,-83.442133,6,2018,NA,35
2018-06-17,"Wake","Millbrook School",35.856111,-78.574167,6,2018,49,47
2018-06-18,"Avery","Linville Falls",35.972347,-81.933072,6,2018,NA,33
2018-06-18,"Durham","Durham Armory",36.0329550008979,-78.904037,6,2018,58,NA
2018-06-18,"Edgecombe","Leggett",35.988278,-77.5843,6,2018,54,44
2018-06-18,"Forsyth","Clemmons Middle",36.026,-80.342,6,2018,55,45
2018-06-18,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,6,2018,48,45
2018-06-18,"Guilford","Mendenhall School",36.1090060008986,-79.802314,6,2018,53,47
2018-06-18,"Haywood","Frying Pan Mountain",35.379167,-82.7925,6,2018,NA,43
2018-06-18,"Johnston","West Johnston Co.",35.59095,-78.4622,6,2018,58,80
2018-06-18,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,6,2018,48,90
2018-06-18,"New Hanover","Castle Hayne",34.364167,-77.838611,6,2018,29,32
2018-06-18,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,6,2018,55,54
2018-06-18,"Swain","Bryson City",35.434767,-83.442133,6,2018,NA,32
2018-06-18,"Wake","Millbrook School",35.856111,-78.574167,6,2018,62.5,54
2018-06-19,"Avery","Linville Falls",35.972347,-81.933072,6,2018,42,32
2018-06-19,"Durham","Durham Armory",36.0329550008979,-78.904037,6,2018,58,54
2018-06-19,"Edgecombe","Leggett",35.988278,-77.5843,6,2018,59,NA
2018-06-19,"Forsyth","Clemmons Middle",36.026,-80.342,6,2018,57,48
2018-06-19,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,6,2018,56.3333333333333,49
2018-06-19,"Guilford","Mendenhall School",36.1090060008986,-79.802314,6,2018,53,61
2018-06-19,"Haywood","Frying Pan Mountain",35.379167,-82.7925,6,2018,32,NA
2018-06-19,"Johnston","West Johnston Co.",35.59095,-78.4622,6,2018,57,77
2018-06-19,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,6,2018,46.5,64
2018-06-19,"New Hanover","Castle Hayne",34.364167,-77.838611,6,2018,36,41
2018-06-19,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,6,2018,54.5,80
2018-06-19,"Swain","Bryson City",35.434767,-83.442133,6,2018,NA,39
2018-06-19,"Wake","Millbrook School",35.856111,-78.574167,6,2018,58.3333333333333,71
2018-06-20,"Avery","Linville Falls",35.972347,-81.933072,6,2018,NA,27
2018-06-20,"Durham","Durham Armory",36.0329550008979,-78.904037,6,2018,37,38
2018-06-20,"Edgecombe","Leggett",35.988278,-77.5843,6,2018,35,45
2018-06-20,"Forsyth","Clemmons Middle",36.026,-80.342,6,2018,57,39
2018-06-20,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,6,2018,52,36
2018-06-20,"Guilford","Mendenhall School",36.1090060008986,-79.802314,6,2018,43,44
2018-06-20,"Haywood","Frying Pan Mountain",35.379167,-82.7925,6,2018,NA,29
2018-06-20,"Johnston","West Johnston Co.",35.59095,-78.4622,6,2018,43,71
2018-06-20,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,6,2018,55,48
2018-06-20,"New Hanover","Castle Hayne",34.364167,-77.838611,6,2018,47,39
2018-06-20,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,6,2018,38,51
2018-06-20,"Swain","Bryson City",35.434767,-83.442133,6,2018,NA,27
2018-06-20,"Wake","Millbrook School",35.856111,-78.574167,6,2018,38,58
2018-06-21,"Avery","Linville Falls",35.972347,-81.933072,6,2018,NA,20
2018-06-21,"Durham","Durham Armory",36.0329550008979,-78.904037,6,2018,48,38
2018-06-21,"Edgecombe","Leggett",35.988278,-77.5843,6,2018,44,40
2018-06-21,"Forsyth","Clemmons Middle",36.026,-80.342,6,2018,41,35
2018-06-21,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,6,2018,37,34
2018-06-21,"Guilford","Mendenhall School",36.1090060008986,-79.802314,6,2018,39,39
2018-06-21,"Haywood","Frying Pan Mountain",35.379167,-82.7925,6,2018,NA,40
2018-06-21,"Johnston","West Johnston Co.",35.59095,-78.4622,6,2018,53,36
2018-06-21,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,6,2018,48,41
2018-06-21,"New Hanover","Castle Hayne",34.364167,-77.838611,6,2018,50,39
2018-06-21,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,6,2018,47,48
2018-06-21,"Swain","Bryson City",35.434767,-83.442133,6,2018,NA,19
2018-06-21,"Wake","Millbrook School",35.856111,-78.574167,6,2018,51.5,44
2018-06-22,"Avery","Linville Falls",35.972347,-81.933072,6,2018,20,32
2018-06-22,"Durham","Durham Armory",36.0329550008979,-78.904037,6,2018,28,40
2018-06-22,"Edgecombe","Leggett",35.988278,-77.5843,6,2018,49,42
2018-06-22,"Forsyth","Clemmons Middle",36.026,-80.342,6,2018,32,47
2018-06-22,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,6,2018,32,49
2018-06-22,"Guilford","Mendenhall School",36.1090060008986,-79.802314,6,2018,28,48
2018-06-22,"Haywood","Frying Pan Mountain",35.379167,-82.7925,6,2018,15,46
2018-06-22,"Johnston","West Johnston Co.",35.59095,-78.4622,6,2018,53,38
2018-06-22,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,6,2018,33.5,51
2018-06-22,"New Hanover","Castle Hayne",34.364167,-77.838611,6,2018,54,33
2018-06-22,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,6,2018,49,41
2018-06-22,"Swain","Bryson City",35.434767,-83.442133,6,2018,23,38
2018-06-22,"Wake","Millbrook School",35.856111,-78.574167,6,2018,43,43
2018-06-23,"Avery","Linville Falls",35.972347,-81.933072,6,2018,NA,38
2018-06-23,"Durham","Durham Armory",36.0329550008979,-78.904037,6,2018,30,44
2018-06-23,"Edgecombe","Leggett",35.988278,-77.5843,6,2018,47,40
2018-06-23,"Forsyth","Clemmons Middle",36.026,-80.342,6,2018,37,44
2018-06-23,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,6,2018,29,44
2018-06-23,"Guilford","Mendenhall School",36.1090060008986,-79.802314,6,2018,25,46
2018-06-23,"Haywood","Frying Pan Mountain",35.379167,-82.7925,6,2018,NA,45
2018-06-23,"Johnston","West Johnston Co.",35.59095,-78.4622,6,2018,46,37
2018-06-23,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,6,2018,26,43
2018-06-23,"New Hanover","Castle Hayne",34.364167,-77.838611,6,2018,58,30
2018-06-23,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,6,2018,54,38
2018-06-23,"Swain","Bryson City",35.434767,-83.442133,6,2018,23,37
2018-06-23,"Wake","Millbrook School",35.856111,-78.574167,6,2018,38.5,44
2018-06-24,"Avery","Linville Falls",35.972347,-81.933072,6,2018,NA,37
2018-06-24,"Durham","Durham Armory",36.0329550008979,-78.904037,6,2018,27,43
2018-06-24,"Edgecombe","Leggett",35.988278,-77.5843,6,2018,48,43
2018-06-24,"Forsyth","Clemmons Middle",36.026,-80.342,6,2018,34,42
2018-06-24,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,6,2018,30,41
2018-06-24,"Guilford","Mendenhall School",36.1090060008986,-79.802314,6,2018,28,44
2018-06-24,"Haywood","Frying Pan Mountain",35.379167,-82.7925,6,2018,NA,41
2018-06-24,"Johnston","West Johnston Co.",35.59095,-78.4622,6,2018,48,34
2018-06-24,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,6,2018,30,42
2018-06-24,"New Hanover","Castle Hayne",34.364167,-77.838611,6,2018,38,36
2018-06-24,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,6,2018,45,44
2018-06-24,"Swain","Bryson City",35.434767,-83.442133,6,2018,25,24
2018-06-24,"Wake","Millbrook School",35.856111,-78.574167,6,2018,36.5,44
2018-06-25,"Avery","Linville Falls",35.972347,-81.933072,6,2018,20,22
2018-06-25,"Durham","Durham Armory",36.0329550008979,-78.904037,6,2018,42.5,43
2018-06-25,"Edgecombe","Leggett",35.988278,-77.5843,6,2018,34,35
2018-06-25,"Forsyth","Clemmons Middle",36.026,-80.342,6,2018,35,38
2018-06-25,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,6,2018,28,38
2018-06-25,"Guilford","Mendenhall School",36.1090060008986,-79.802314,6,2018,29,40
2018-06-25,"Haywood","Frying Pan Mountain",35.379167,-82.7925,6,2018,21,36
2018-06-25,"Johnston","West Johnston Co.",35.59095,-78.4622,6,2018,39,40
2018-06-25,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,6,2018,30.5,67
2018-06-25,"New Hanover","Castle Hayne",34.364167,-77.838611,6,2018,35,42
2018-06-25,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,6,2018,37,40
2018-06-25,"Swain","Bryson City",35.434767,-83.442133,6,2018,21,25
2018-06-25,"Wake","Millbrook School",35.856111,-78.574167,6,2018,41.3333333333333,41
2018-06-26,"Avery","Linville Falls",35.972347,-81.933072,6,2018,NA,25
2018-06-26,"Durham","Durham Armory",36.0329550008979,-78.904037,6,2018,33,29
2018-06-26,"Edgecombe","Leggett",35.988278,-77.5843,6,2018,33,35
2018-06-26,"Forsyth","Clemmons Middle",36.026,-80.342,6,2018,24,33
2018-06-26,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,6,2018,19,31
2018-06-26,"Guilford","Mendenhall School",36.1090060008986,-79.802314,6,2018,13,28
2018-06-26,"Haywood","Frying Pan Mountain",35.379167,-82.7925,6,2018,NA,34
2018-06-26,"Johnston","West Johnston Co.",35.59095,-78.4622,6,2018,28,29
2018-06-26,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,6,2018,26,41
2018-06-26,"New Hanover","Castle Hayne",34.364167,-77.838611,6,2018,12,37
2018-06-26,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,6,2018,29,29
2018-06-26,"Swain","Bryson City",35.434767,-83.442133,6,2018,15,22
2018-06-26,"Wake","Millbrook School",35.856111,-78.574167,6,2018,32.5,32
2018-06-27,"Avery","Linville Falls",35.972347,-81.933072,6,2018,NA,27
2018-06-27,"Durham","Durham Armory",36.0329550008979,-78.904037,6,2018,30,37
2018-06-27,"Edgecombe","Leggett",35.988278,-77.5843,6,2018,28,36
2018-06-27,"Forsyth","Clemmons Middle",36.026,-80.342,6,2018,33,41
2018-06-27,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,6,2018,26,42
2018-06-27,"Guilford","Mendenhall School",36.1090060008986,-79.802314,6,2018,26,47
2018-06-27,"Johnston","West Johnston Co.",35.59095,-78.4622,6,2018,33,35
2018-06-27,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,6,2018,23,44
2018-06-27,"New Hanover","Castle Hayne",34.364167,-77.838611,6,2018,16,36
2018-06-27,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,6,2018,29,35
2018-06-27,"Swain","Bryson City",35.434767,-83.442133,6,2018,19,30
2018-06-27,"Wake","Millbrook School",35.856111,-78.574167,6,2018,34.5,45
2018-06-28,"Avery","Linville Falls",35.972347,-81.933072,6,2018,24,32
2018-06-28,"Durham","Durham Armory",36.0329550008979,-78.904037,6,2018,27.5,42
2018-06-28,"Edgecombe","Leggett",35.988278,-77.5843,6,2018,38,46
2018-06-28,"Forsyth","Clemmons Middle",36.026,-80.342,6,2018,30,43
2018-06-28,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,6,2018,23.5,43
2018-06-28,"Guilford","Mendenhall School",36.1090060008986,-79.802314,6,2018,23,45
2018-06-28,"Haywood","Frying Pan Mountain",35.379167,-82.7925,6,2018,20,44
2018-06-28,"Johnston","West Johnston Co.",35.59095,-78.4622,6,2018,38,49
2018-06-28,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,6,2018,30.5,49
2018-06-28,"New Hanover","Castle Hayne",34.364167,-77.838611,6,2018,27,39
2018-06-28,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,6,2018,39.5,58
2018-06-28,"Swain","Bryson City",35.434767,-83.442133,6,2018,NA,31
2018-06-28,"Wake","Millbrook School",35.856111,-78.574167,6,2018,31.6666666666667,47
2018-06-29,"Avery","Linville Falls",35.972347,-81.933072,6,2018,NA,40
2018-06-29,"Durham","Durham Armory",36.0329550008979,-78.904037,6,2018,42,44
2018-06-29,"Edgecombe","Leggett",35.988278,-77.5843,6,2018,38,46
2018-06-29,"Forsyth","Clemmons Middle",36.026,-80.342,6,2018,47,74
2018-06-29,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,6,2018,36,71
2018-06-29,"Guilford","Mendenhall School",36.1090060008986,-79.802314,6,2018,40,50
2018-06-29,"Haywood","Frying Pan Mountain",35.379167,-82.7925,6,2018,NA,44
2018-06-29,"Johnston","West Johnston Co.",35.59095,-78.4622,6,2018,46,50
2018-06-29,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,6,2018,35,54
2018-06-29,"New Hanover","Castle Hayne",34.364167,-77.838611,6,2018,27,43
2018-06-29,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,6,2018,40,49
2018-06-29,"Swain","Bryson City",35.434767,-83.442133,6,2018,NA,34
2018-06-29,"Wake","Millbrook School",35.856111,-78.574167,6,2018,46,49
2018-06-30,"Avery","Linville Falls",35.972347,-81.933072,6,2018,NA,46
2018-06-30,"Durham","Durham Armory",36.0329550008979,-78.904037,6,2018,47,46
2018-06-30,"Edgecombe","Leggett",35.988278,-77.5843,6,2018,48,45
2018-06-30,"Forsyth","Clemmons Middle",36.026,-80.342,6,2018,55,67
2018-06-30,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,6,2018,46,67
2018-06-30,"Guilford","Mendenhall School",36.1090060008986,-79.802314,6,2018,48,64
2018-06-30,"Haywood","Frying Pan Mountain",35.379167,-82.7925,6,2018,NA,45
2018-06-30,"Johnston","West Johnston Co.",35.59095,-78.4622,6,2018,53,50
2018-06-30,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,6,2018,52,46
2018-06-30,"New Hanover","Castle Hayne",34.364167,-77.838611,6,2018,24,31
2018-06-30,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,6,2018,44,46
2018-06-30,"Swain","Bryson City",35.434767,-83.442133,6,2018,NA,39
2018-06-30,"Wake","Millbrook School",35.856111,-78.574167,6,2018,54,49
2018-07-01,"Avery","Linville Falls",35.972347,-81.933072,7,2018,25,35
2018-07-01,"Durham","Durham Armory",36.0329550008979,-78.904037,7,2018,34.5,44
2018-07-01,"Edgecombe","Leggett",35.988278,-77.5843,7,2018,35,42
2018-07-01,"Forsyth","Clemmons Middle",36.026,-80.342,7,2018,35,42
2018-07-01,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,7,2018,34,44
2018-07-01,"Guilford","Mendenhall School",36.1090060008986,-79.802314,7,2018,34,40
2018-07-01,"Haywood","Frying Pan Mountain",35.379167,-82.7925,7,2018,12,30
2018-07-01,"Johnston","West Johnston Co.",35.59095,-78.4622,7,2018,33,41
2018-07-01,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,7,2018,23,38
2018-07-01,"New Hanover","Castle Hayne",34.364167,-77.838611,7,2018,17,26
2018-07-01,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,7,2018,31,40
2018-07-01,"Swain","Bryson City",35.434767,-83.442133,7,2018,NA,27
2018-07-01,"Wake","Millbrook School",35.856111,-78.574167,7,2018,36.3333333333333,44
2018-07-02,"Avery","Linville Falls",35.972347,-81.933072,7,2018,NA,23
2018-07-02,"Durham","Durham Armory",36.0329550008979,-78.904037,7,2018,33,47
2018-07-02,"Edgecombe","Leggett",35.988278,-77.5843,7,2018,36,42
2018-07-02,"Forsyth","Clemmons Middle",36.026,-80.342,7,2018,32,40
2018-07-02,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,7,2018,26,46
2018-07-02,"Guilford","Mendenhall School",36.1090060008986,-79.802314,7,2018,27,43
2018-07-02,"Haywood","Frying Pan Mountain",35.379167,-82.7925,7,2018,NA,31
2018-07-02,"Johnston","West Johnston Co.",35.59095,-78.4622,7,2018,49,43
2018-07-02,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,7,2018,29,41
2018-07-02,"New Hanover","Castle Hayne",34.364167,-77.838611,7,2018,13,28
2018-07-02,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,7,2018,29,41
2018-07-02,"Swain","Bryson City",35.434767,-83.442133,7,2018,NA,29
2018-07-02,"Wake","Millbrook School",35.856111,-78.574167,7,2018,38.5,45
2018-07-03,"Avery","Linville Falls",35.972347,-81.933072,7,2018,NA,35
2018-07-03,"Durham","Durham Armory",36.0329550008979,-78.904037,7,2018,51,41
2018-07-03,"Edgecombe","Leggett",35.988278,-77.5843,7,2018,44,44
2018-07-03,"Forsyth","Clemmons Middle",36.026,-80.342,7,2018,54,54
2018-07-03,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,7,2018,44,58
2018-07-03,"Guilford","Mendenhall School",36.1090060008986,-79.802314,7,2018,48,44
2018-07-03,"Haywood","Frying Pan Mountain",35.379167,-82.7925,7,2018,NA,45
2018-07-03,"Johnston","West Johnston Co.",35.59095,-78.4622,7,2018,48,44
2018-07-03,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,7,2018,51,49
2018-07-03,"New Hanover","Castle Hayne",34.364167,-77.838611,7,2018,20,42
2018-07-03,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,7,2018,46,45
2018-07-03,"Swain","Bryson City",35.434767,-83.442133,7,2018,24,31
2018-07-03,"Wake","Millbrook School",35.856111,-78.574167,7,2018,52,44
2018-07-04,"Avery","Linville Falls",35.972347,-81.933072,7,2018,43,43
2018-07-04,"Durham","Durham Armory",36.0329550008979,-78.904037,7,2018,50,23
2018-07-04,"Edgecombe","Leggett",35.988278,-77.5843,7,2018,22,25
2018-07-04,"Forsyth","Clemmons Middle",36.026,-80.342,7,2018,57,43
2018-07-04,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,7,2018,52.5,42
2018-07-04,"Guilford","Mendenhall School",36.1090060008986,-79.802314,7,2018,44,33
2018-07-04,"Haywood","Frying Pan Mountain",35.379167,-82.7925,7,2018,45,39
2018-07-04,"Johnston","West Johnston Co.",35.59095,-78.4622,7,2018,35,27
2018-07-04,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,7,2018,45.5,31
2018-07-04,"New Hanover","Castle Hayne",34.364167,-77.838611,7,2018,14,23
2018-07-04,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,7,2018,22,22
2018-07-04,"Swain","Bryson City",35.434767,-83.442133,7,2018,51,40
2018-07-04,"Wake","Millbrook School",35.856111,-78.574167,7,2018,41,26
2018-07-05,"Avery","Linville Falls",35.972347,-81.933072,7,2018,NA,26
2018-07-05,"Durham","Durham Armory",36.0329550008979,-78.904037,7,2018,15,39
2018-07-05,"Edgecombe","Leggett",35.988278,-77.5843,7,2018,18,24
2018-07-05,"Forsyth","Clemmons Middle",36.026,-80.342,7,2018,31,29
2018-07-05,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,7,2018,26,35
2018-07-05,"Guilford","Mendenhall School",36.1090060008986,-79.802314,7,2018,23,30
2018-07-05,"Haywood","Frying Pan Mountain",35.379167,-82.7925,7,2018,NA,30
2018-07-05,"Johnston","West Johnston Co.",35.59095,-78.4622,7,2018,23,31
2018-07-05,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,7,2018,23,31
2018-07-05,"New Hanover","Castle Hayne",34.364167,-77.838611,7,2018,8,23
2018-07-05,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,7,2018,25,27
2018-07-05,"Swain","Bryson City",35.434767,-83.442133,7,2018,38,29
2018-07-05,"Wake","Millbrook School",35.856111,-78.574167,7,2018,26.5,32
2018-07-06,"Avery","Linville Falls",35.972347,-81.933072,7,2018,NA,28
2018-07-06,"Durham","Durham Armory",36.0329550008979,-78.904037,7,2018,17,33
2018-07-06,"Edgecombe","Leggett",35.988278,-77.5843,7,2018,NA,34
2018-07-06,"Forsyth","Clemmons Middle",36.026,-80.342,7,2018,34,32
2018-07-06,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,7,2018,28,33
2018-07-06,"Guilford","Mendenhall School",36.1090060008986,-79.802314,7,2018,21,39
2018-07-06,"Haywood","Frying Pan Mountain",35.379167,-82.7925,7,2018,NA,41
2018-07-06,"Johnston","West Johnston Co.",35.59095,-78.4622,7,2018,24,32
2018-07-06,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,7,2018,25,45
2018-07-06,"New Hanover","Castle Hayne",34.364167,-77.838611,7,2018,0,19
2018-07-06,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,7,2018,16,35
2018-07-06,"Swain","Bryson City",35.434767,-83.442133,7,2018,32,26
2018-07-06,"Wake","Millbrook School",35.856111,-78.574167,7,2018,25.5,36
2018-07-07,"Avery","Linville Falls",35.972347,-81.933072,7,2018,22,31
2018-07-07,"Durham","Durham Armory",36.0329550008979,-78.904037,7,2018,24.5,31
2018-07-07,"Edgecombe","Leggett",35.988278,-77.5843,7,2018,NA,26
2018-07-07,"Forsyth","Clemmons Middle",36.026,-80.342,7,2018,33,36
2018-07-07,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,7,2018,27.6666666666667,35
2018-07-07,"Guilford","Mendenhall School",36.1090060008986,-79.802314,7,2018,21,32
2018-07-07,"Haywood","Frying Pan Mountain",35.379167,-82.7925,7,2018,6,35
2018-07-07,"Johnston","West Johnston Co.",35.59095,-78.4622,7,2018,30,27
2018-07-07,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,7,2018,31.5,33
2018-07-07,"New Hanover","Castle Hayne",34.364167,-77.838611,7,2018,23,28
2018-07-07,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,7,2018,30,29
2018-07-07,"Swain","Bryson City",35.434767,-83.442133,7,2018,29,28
2018-07-07,"Wake","Millbrook School",35.856111,-78.574167,7,2018,28.3333333333333,31
2018-07-08,"Avery","Linville Falls",35.972347,-81.933072,7,2018,NA,33
2018-07-08,"Durham","Durham Armory",36.0329550008979,-78.904037,7,2018,24,34
2018-07-08,"Edgecombe","Leggett",35.988278,-77.5843,7,2018,NA,35
2018-07-08,"Forsyth","Clemmons Middle",36.026,-80.342,7,2018,21,51
2018-07-08,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,7,2018,18,50
2018-07-08,"Guilford","Mendenhall School",36.1090060008986,-79.802314,7,2018,14,44
2018-07-08,"Haywood","Frying Pan Mountain",35.379167,-82.7925,7,2018,NA,58
2018-07-08,"Johnston","West Johnston Co.",35.59095,-78.4622,7,2018,20,33
2018-07-08,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,7,2018,25,61
2018-07-08,"New Hanover","Castle Hayne",34.364167,-77.838611,7,2018,10,28
2018-07-08,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,7,2018,22,35
2018-07-08,"Swain","Bryson City",35.434767,-83.442133,7,2018,33,32
2018-07-08,"Wake","Millbrook School",35.856111,-78.574167,7,2018,22.5,37
2018-07-09,"Avery","Linville Falls",35.972347,-81.933072,7,2018,NA,43
2018-07-09,"Durham","Durham Armory",36.0329550008979,-78.904037,7,2018,28,41
2018-07-09,"Edgecombe","Leggett",35.988278,-77.5843,7,2018,NA,43
2018-07-09,"Forsyth","Clemmons Middle",36.026,-80.342,7,2018,23,46
2018-07-09,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,7,2018,20,44
2018-07-09,"Guilford","Mendenhall School",36.1090060008986,-79.802314,7,2018,22,46
2018-07-09,"Haywood","Frying Pan Mountain",35.379167,-82.7925,7,2018,NA,46
2018-07-09,"Johnston","West Johnston Co.",35.59095,-78.4622,7,2018,18,44
2018-07-09,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,7,2018,23,54
2018-07-09,"New Hanover","Castle Hayne",34.364167,-77.838611,7,2018,12,35
2018-07-09,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,7,2018,29,46
2018-07-09,"Swain","Bryson City",35.434767,-83.442133,7,2018,34,37
2018-07-09,"Wake","Millbrook School",35.856111,-78.574167,7,2018,22.5,48
2018-07-10,"Avery","Linville Falls",35.972347,-81.933072,7,2018,34,45
2018-07-10,"Durham","Durham Armory",36.0329550008979,-78.904037,7,2018,47.5,74
2018-07-10,"Edgecombe","Leggett",35.988278,-77.5843,7,2018,56,74
2018-07-10,"Forsyth","Clemmons Middle",36.026,-80.342,7,2018,47,54
2018-07-10,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,7,2018,46,58
2018-07-10,"Guilford","Mendenhall School",36.1090060008986,-79.802314,7,2018,40,58
2018-07-10,"Haywood","Frying Pan Mountain",35.379167,-82.7925,7,2018,30,45
2018-07-10,"Johnston","West Johnston Co.",35.59095,-78.4622,7,2018,49,74
2018-07-10,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,7,2018,46.5,67
2018-07-10,"New Hanover","Castle Hayne",34.364167,-77.838611,7,2018,26,77
2018-07-10,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,7,2018,46.5,87
2018-07-10,"Swain","Bryson City",35.434767,-83.442133,7,2018,36,38
2018-07-10,"Wake","Millbrook School",35.856111,-78.574167,7,2018,45.3333333333333,74
2018-07-11,"Avery","Linville Falls",35.972347,-81.933072,7,2018,NA,42
2018-07-11,"Durham","Durham Armory",36.0329550008979,-78.904037,7,2018,61,58
2018-07-11,"Edgecombe","Leggett",35.988278,-77.5843,7,2018,54,64
2018-07-11,"Forsyth","Clemmons Middle",36.026,-80.342,7,2018,52,51
2018-07-11,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,7,2018,52,61
2018-07-11,"Guilford","Mendenhall School",36.1090060008986,-79.802314,7,2018,48,67
2018-07-11,"Haywood","Frying Pan Mountain",35.379167,-82.7925,7,2018,NA,50
2018-07-11,"Johnston","West Johnston Co.",35.59095,-78.4622,7,2018,67,84
2018-07-11,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,7,2018,53,100
2018-07-11,"New Hanover","Castle Hayne",34.364167,-77.838611,7,2018,51,74
2018-07-11,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,7,2018,60,87
2018-07-11,"Swain","Bryson City",35.434767,-83.442133,7,2018,38,37
2018-07-11,"Wake","Millbrook School",35.856111,-78.574167,7,2018,61.5,90
2018-07-12,"Avery","Linville Falls",35.972347,-81.933072,7,2018,NA,38
2018-07-12,"Durham","Durham Armory",36.0329550008979,-78.904037,7,2018,56,48
2018-07-12,"Edgecombe","Leggett",35.988278,-77.5843,7,2018,48,48
2018-07-12,"Forsyth","Clemmons Middle",36.026,-80.342,7,2018,48,97
2018-07-12,"Forsyth","Hattie Avenue",36.110693332,-80.2264378,7,2018,51,80
2018-07-12,"Guilford","Mendenhall School",36.1090060008986,-79.802314,7,2018,54,67
2018-07-12,"Haywood","Frying Pan Mountain",35.379167,-82.7925,7,2018,NA,43
2018-07-12,"Johnston","West Johnston Co.",35.59095,-78.4622,7,2018,56,48
2018-07-12,"Mecklenburg","Garinger High School",35.2401000008895,-80.785683,7,2018,52,80
2018-07-12,"New Hanover","Castle Hayne",34.364167,-77.838611,7,2018,36,47
2018-07-12,"Pitt","Pitt Agri. Center",35.6412760008938,-77.360126,7,2018,57,46
2018-07-12,"Swain","Bryson City",35.434767,-83.442133,7,2018,47,38
